danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song_name
0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,audio_features,0bI7K9Becu2dtXK1Q3cZNB,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/tracks/0bI7K9Becu2dtXK1Q3cZNB,https://api.spotify.com/v1/audio-analysis/0bI7K9Becu2dtXK1Q3cZNB,140500,4,Tiësto & KAROL G,Don't Be Shy
0.705,0.809,5,-4.484,1,0.068,0.145,5.75e-05,0.216,0.508,107.21,audio_features,3Z9B9GQ2fFx4IRCG8bbWys,spotify:track:3Z9B9GQ2fFx4IRCG8bbWys,https://api.spotify.com/v1/tracks/3Z9B9GQ2fFx4IRCG8bbWys,https://api.spotify.com/v1/audio-analysis/3Z9B9GQ2fFx4IRCG8bbWys,218131,4,Tiwa Savage & Brandy,Somebody’s Son (Ft Brandy)
0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,audio_features,1058fW9H3fZA6QjYCdOBad,spotify:track:1058fW9H3fZA6QjYCdOBad,https://api.spotify.com/v1/tracks/1058fW9H3fZA6QjYCdOBad,https://api.spotify.com/v1/audio-analysis/1058fW9H3fZA6QjYCdOBad,164842,4,Camila Cabello,Don't Go Yet
0.708,0.695,2,-5.911,1,0.0637,0.0826,0.0,0.0865,0.521,140.119,audio_features,0Iw6WyxOrleibC0j0fRJmk,spotify:track:0Iw6WyxOrleibC0j0fRJmk,https://api.spotify.com/v1/tracks/0Iw6WyxOrleibC0j0fRJmk,https://api.spotify.com/v1/audio-analysis/0Iw6WyxOrleibC0j0fRJmk,130447,4,Luísa Sonza,INTERE$$EIRA
0.732,0.673,10,-5.39,0,0.0415,0.573,0.0,0.123,0.676,97.509,audio_features,7uBlznv2TJpvjHCzY7K8wO,spotify:track:7uBlznv2TJpvjHCzY7K8wO,https://api.spotify.com/v1/tracks/7uBlznv2TJpvjHCzY7K8wO,https://api.spotify.com/v1/audio-analysis/7uBlznv2TJpvjHCzY7K8wO,182727,3,Mara Sattei,Scusa - prod. tha Supreme
0.638,0.651,6,-7.881,0,0.0714,0.612,2.66e-06,0.127,0.407,136.181,audio_features,6Qf9UJy2DJEKnLE5DAySiN,spotify:track:6Qf9UJy2DJEKnLE5DAySiN,https://api.spotify.com/v1/tracks/6Qf9UJy2DJEKnLE5DAySiN,https://api.spotify.com/v1/audio-analysis/6Qf9UJy2DJEKnLE5DAySiN,318238,4,Liniker,Baby 95
0.764,0.783,8,-5.1,0,0.0517,0.5,0.168,0.316,0.248,103.005,audio_features,4fvIO9UsmmJM2b8gWCzsOg,spotify:track:4fvIO9UsmmJM2b8gWCzsOg,https://api.spotify.com/v1/tracks/4fvIO9UsmmJM2b8gWCzsOg,https://api.spotify.com/v1/audio-analysis/4fvIO9UsmmJM2b8gWCzsOg,173427,4,Princesa Alba & DUDA BEAT,narcisa
0.878,0.434,6,-6.005,1,0.0838,0.0295,0.000734,0.069,0.594,92.951,audio_features,4lSbrjFmZNMIjXZzosSCHI,spotify:track:4lSbrjFmZNMIjXZzosSCHI,https://api.spotify.com/v1/tracks/4lSbrjFmZNMIjXZzosSCHI,https://api.spotify.com/v1/audio-analysis/4lSbrjFmZNMIjXZzosSCHI,201533,4,Amaal,Honey
0.714,0.761,0,-6.304,1,0.0584,0.00433,0.000115,0.288,0.417,100.035,audio_features,4RHifj6LEVUa7ckGqZ07ul,spotify:track:4RHifj6LEVUa7ckGqZ07ul,https://api.spotify.com/v1/tracks/4RHifj6LEVUa7ckGqZ07ul,https://api.spotify.com/v1/audio-analysis/4RHifj6LEVUa7ckGqZ07ul,170000,4,Jasmine Sokko & Hey Violet,CANNIBAL (feat. Hey Violet)
0.659,0.69,8,-9.372,0,0.298,0.663,0.0,0.157,0.532,120.086,audio_features,5B2rTalh9FgvRftIZjmgbr,spotify:track:5B2rTalh9FgvRftIZjmgbr,https://api.spotify.com/v1/tracks/5B2rTalh9FgvRftIZjmgbr,https://api.spotify.com/v1/audio-analysis/5B2rTalh9FgvRftIZjmgbr,179577,4,Froukje,Niets Tussen
0.653,0.788,7,-4.79,1,0.0339,0.234,7.98e-05,0.191,0.55,140.042,audio_features,0P9Ae9w3C4A0SnNHvNPrMf,spotify:track:0P9Ae9w3C4A0SnNHvNPrMf,https://api.spotify.com/v1/tracks/0P9Ae9w3C4A0SnNHvNPrMf,https://api.spotify.com/v1/audio-analysis/0P9Ae9w3C4A0SnNHvNPrMf,197836,4,Alex Porat,taxi
0.61,0.761,2,-3.111,0,0.0432,0.0357,0.0,0.173,0.467,144.852,audio_features,4aS8OY1JsRSBKGfnAkIOZH,spotify:track:4aS8OY1JsRSBKGfnAkIOZH,https://api.spotify.com/v1/tracks/4aS8OY1JsRSBKGfnAkIOZH,https://api.spotify.com/v1/audio-analysis/4aS8OY1JsRSBKGfnAkIOZH,197413,4,SUNMI,You can't sit with us
0.697,0.132,6,-15.448,1,0.0426,0.915,1.32e-05,0.0874,0.191,121.971,audio_features,4EIgNpwboCulql0wqaxBOQ,spotify:track:4EIgNpwboCulql0wqaxBOQ,https://api.spotify.com/v1/tracks/4EIgNpwboCulql0wqaxBOQ,https://api.spotify.com/v1/audio-analysis/4EIgNpwboCulql0wqaxBOQ,228000,4,Vu Cat Tuong,The Old You - Unplugged
0.832,0.659,7,-4.697,1,0.113,0.365,7.2e-06,0.0378,0.491,97.987,audio_features,5ebVp3XJZM0rru4AUGLBMf,spotify:track:5ebVp3XJZM0rru4AUGLBMf,https://api.spotify.com/v1/tracks/5ebVp3XJZM0rru4AUGLBMf,https://api.spotify.com/v1/audio-analysis/5ebVp3XJZM0rru4AUGLBMf,190678,4,SOULFIA,Pantera
0.716,0.663,0,-7.808,0,0.0374,0.318,0.0,0.131,0.424,100.014,audio_features,39zqRoITcEvxUOQQ2ylsc1,spotify:track:39zqRoITcEvxUOQQ2ylsc1,https://api.spotify.com/v1/tracks/39zqRoITcEvxUOQQ2ylsc1,https://api.spotify.com/v1/audio-analysis/39zqRoITcEvxUOQQ2ylsc1,182000,4,Tamta,Hold On
0.514,0.707,6,-7.249,0,0.237,0.0103,5.98e-05,0.389,0.724,92.392,audio_features,0KGn1PDH5cqmD4B8GMVfae,spotify:track:0KGn1PDH5cqmD4B8GMVfae,https://api.spotify.com/v1/tracks/0KGn1PDH5cqmD4B8GMVfae,https://api.spotify.com/v1/audio-analysis/0KGn1PDH5cqmD4B8GMVfae,194715,4,CL,SPICY
0.645,0.883,4,-6.514,1,0.168,0.716,0.000259,0.106,0.109,133.92,audio_features,01XAVHIdfq8SNtZDplT0ZD,spotify:track:01XAVHIdfq8SNtZDplT0ZD,https://api.spotify.com/v1/tracks/01XAVHIdfq8SNtZDplT0ZD,https://api.spotify.com/v1/audio-analysis/01XAVHIdfq8SNtZDplT0ZD,227543,4,TSHA & NIMMO,OnlyL
0.564,0.588,7,-6.721,1,0.0524,0.576,0.00124,0.109,0.537,130.435,audio_features,7pRw8jLLLSlGw3Xhc7bYHK,spotify:track:7pRw8jLLLSlGw3Xhc7bYHK,https://api.spotify.com/v1/tracks/7pRw8jLLLSlGw3Xhc7bYHK,https://api.spotify.com/v1/audio-analysis/7pRw8jLLLSlGw3Xhc7bYHK,215480,4,Mon Laferte,Wish You Were Gay - Versión en Español - Spotify Singles
0.441,0.349,2,-12.377,1,0.0457,0.911,0.00182,0.111,0.288,85.877,audio_features,5lYYjW5NzOnDcBjnyIv8lv,spotify:track:5lYYjW5NzOnDcBjnyIv8lv,https://api.spotify.com/v1/tracks/5lYYjW5NzOnDcBjnyIv8lv,https://api.spotify.com/v1/audio-analysis/5lYYjW5NzOnDcBjnyIv8lv,207619,4,Ash Lune,Panic at the Party
0.93,0.837,7,-4.632,0,0.187,0.256,2.37e-06,0.239,0.821,111.898,audio_features,59L8x0xy8njj75vzVCPMqg,spotify:track:59L8x0xy8njj75vzVCPMqg,https://api.spotify.com/v1/tracks/59L8x0xy8njj75vzVCPMqg,https://api.spotify.com/v1/audio-analysis/59L8x0xy8njj75vzVCPMqg,158532,4,Becky G & El Alfa,Fulanito
0.323,0.144,3,-11.615,1,0.0309,0.918,2.7e-06,0.0935,0.105,97.818,audio_features,32NkTZiDYfBp7Cc5lUoe6N,spotify:track:32NkTZiDYfBp7Cc5lUoe6N,https://api.spotify.com/v1/tracks/32NkTZiDYfBp7Cc5lUoe6N,https://api.spotify.com/v1/audio-analysis/32NkTZiDYfBp7Cc5lUoe6N,240829,3,Kiana V & Jesse Barrera,Dazed
0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,https://api.spotify.com/v1/audio-analysis/4qu63nuBpdn0qHUHuObEj1,154983,4,Marshmello & Jonas Brothers,Leave Before You Love Me (with Jonas Brothers)
0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,audio_features,31qCy5ZaophVA81wtlwLc4,spotify:track:31qCy5ZaophVA81wtlwLc4,https://api.spotify.com/v1/tracks/31qCy5ZaophVA81wtlwLc4,https://api.spotify.com/v1/audio-analysis/31qCy5ZaophVA81wtlwLc4,190779,4,Justin Bieber,Anyone
0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,6bQfNiqyCX7UaQSvVVGo4I,spotify:track:6bQfNiqyCX7UaQSvVVGo4I,https://api.spotify.com/v1/tracks/6bQfNiqyCX7UaQSvVVGo4I,https://api.spotify.com/v1/audio-analysis/6bQfNiqyCX7UaQSvVVGo4I,207853,4,Ed Sheeran,Shivers
0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,90.986,audio_features,5Ne1q9Hv3l2NHBA3Agt8WT,spotify:track:5Ne1q9Hv3l2NHBA3Agt8WT,https://api.spotify.com/v1/tracks/5Ne1q9Hv3l2NHBA3Agt8WT,https://api.spotify.com/v1/audio-analysis/5Ne1q9Hv3l2NHBA3Agt8WT,213842,4,Surfaces,Wave of You
